"autoservicio","comuna","direccion","empresa","precio","region","tipoGasolina","ultimaModificacion"
"false","","EUSEBIO IBAR 1950,Aisén","COPEC","1.045","Aysén Gral. C. Ibáñez del Campo","Gasolina 95","Thu Jun 24 00:15:42 PET 2021"
"false","","RIO TRANQUILO S/N 0,Coihaique","COPEC","1.06","Aysén Gral. C. Ibáñez del Campo","Gasolina 95","Thu Jun 24 00:08:19 PET 2021"
"false","","CARDENAL CARO S/N Ó PILOTO PARDO ESQ CONDELL 000,Cisnes","COPEC","1.064","Aysén Gral. C. Ibáñez del Campo","Gasolina 95","Thu Jun 24 08:45:22 PET 2021"
"false","","Avenida Manuel Rodrï¿½guez 1,Chile Chico","COPEC","1.076","Aysén Gral. C. Ibáñez del Campo","Gasolina 95","Thu Jun 24 20:34:58 PET 2021"
"false","","Arturo Prat 275,Cochrane","COPEC","1.095","Aysén Gral. C. Ibáñez del Campo","Gasolina 95","Thu Jun 24 09:42:57 PET 2021"
"false","","La Junta carretera austral km 269,Cisnes","COPEC","1.105","Aysén Gral. C. Ibáñez del Campo","Gasolina 95","Thu Jun 24 08:56:25 PET 2021"
"false","","CARRETERA AUSTRAL S/N 0,OHiggins","COPEC","1.123","Aysén Gral. C. Ibáñez del Campo","Gasolina 95","Thu Jun 24 00:05:12 PET 2021"
"false","","Sargento Aldea 1902,Aisén","COPEC","1.013","Aysén Gral. C. Ibáñez del Campo","Gasolina 97","Thu Jun 24 12:30:21 PET 2021"
"false","","Bernardo O'Higgins 000,Aisén","COPEC","1.013","Aysén Gral. C. Ibáñez del Campo","Gasolina 97","Wed Jun 23 23:42:25 PET 2021"
"false","","Av. Sargento Aldea - Camino a Puerto Aysén, Km 1,Aisén","SHELL","1.013","Aysén Gral. C. Ibáñez del Campo","Gasolina 97","Thu Jun 24 17:48:13 PET 2021"
"false","","Balmaceda 455,Coihaique","COPEC","1.018","Aysén Gral. C. Ibáñez del Campo","Gasolina 97","Thu Jun 24 09:32:36 PET 2021"
"false","","AV. OGANA 1157,Coihaique","COPEC","1.018","Aysén Gral. C. Ibáñez del Campo","Gasolina 97","Thu Jun 24 11:57:32 PET 2021"
"false","","Gral. Parra esq . Riquelme 277,Coihaique","PETROBRAS","1.018","Aysén Gral. C. Ibáñez del Campo","Gasolina 97","Thu Jun 24 16:00:12 PET 2021"
"false","","avenida ogana 799,Coihaique","SHELL","1.018","Aysén Gral. C. Ibáñez del Campo","Gasolina 97","Thu Jun 24 17:12:22 PET 2021"
"false","","ogana 725,Coihaique","PETROBRAS","1.019","Aysén Gral. C. Ibáñez del Campo","Gasolina 97","Thu Jun 24 14:43:19 PET 2021"
"false","","EUSEBIO IBAR 1950,Aisén","COPEC","1.075","Aysén Gral. C. Ibáñez del Campo","Gasolina 97","Thu Jun 24 00:15:42 PET 2021"
"false","","CARDENAL CARO S/N Ó PILOTO PARDO ESQ CONDELL 000,Cisnes","COPEC","1.089","Aysén Gral. C. Ibáñez del Campo","Gasolina 97","Thu Jun 24 08:45:22 PET 2021"
"false","","Avenida Manuel Rodrï¿½guez 1,Chile Chico","COPEC","1.101","Aysén Gral. C. Ibáñez del Campo","Gasolina 97","Thu Jun 24 20:34:58 PET 2021"
"false","","Arturo Prat 275,Cochrane","COPEC","1.127","Aysén Gral. C. Ibáñez del Campo","Gasolina 97","Thu Jun 24 09:42:57 PET 2021"
"false","","La Junta carretera austral km 269,Cisnes","COPEC","1.137","Aysén Gral. C. Ibáñez del Campo","Gasolina 97","Thu Jun 24 08:56:25 PET 2021"
"false","","Errazuriz 1865,Coihaique","LIPIGAS","533.0","Aysén Gral. C. Ibáñez del Campo","GLP Vehicular","Thu Nov 23 16:46:25 PET 2017"
"false","","Sargento Aldea 1902,Aisén","COPEC","708.0","Aysén Gral. C. Ibáñez del Campo","Kerosene","Thu Jun 24 12:30:21 PET 2021"
"false","","Av. Sargento Aldea - Camino a Puerto Aysén, Km 1,Aisén","SHELL","709.0","Aysén Gral. C. Ibáñez del Campo","Kerosene","Thu Jun 24 10:45:24 PET 2021"
"false","","Balmaceda 455,Coihaique","COPEC","710.0","Aysén Gral. C. Ibáñez del Campo","Kerosene","Thu Jun 24 09:32:36 PET 2021"
"false","","AV. OGANA 1157,Coihaique","COPEC","710.0","Aysén Gral. C. Ibáñez del Campo","Kerosene","Thu Jun 24 11:57:32 PET 2021"
"false","","avenida ogana 799,Coihaique","SHELL","710.0","Aysén Gral. C. Ibáñez del Campo","Kerosene","Thu Jun 24 15:21:14 PET 2021"
"false","","ogana 725,Coihaique","PETROBRAS","725.0","Aysén Gral. C. Ibáñez del Campo","Kerosene","Thu Jun 24 14:43:19 PET 2021"
"false","","Avenida Manuel Rodrï¿½guez 1,Chile Chico","COPEC","734.0","Aysén Gral. C. Ibáñez del Campo","Kerosene","Thu Jun 24 20:34:58 PET 2021"
"false","","Sargento Aldea 1902,Aisén","COPEC","676.0","Aysén Gral. C. Ibáñez del Campo","Petroleo Diesel","Thu Jun 24 12:30:21 PET 2021"
"false","","Bernardo O'Higgins 000,Aisén","COPEC","676.0","Aysén Gral. C. Ibáñez del Campo","Petroleo Diesel","Wed Jun 23 23:42:25 PET 2021"
"false","","Av. Sargento Aldea - Camino a Puerto Aysén, Km 1,Aisén","SHELL","676.0","Aysén Gral. C. Ibáñez del Campo","Petroleo Diesel","Thu Jun 24 10:45:24 PET 2021"
"false","","Balmaceda 455,Coihaique","COPEC","696.0","Aysén Gral. C. Ibáñez del Campo","Petroleo Diesel","Thu Jun 24 09:32:36 PET 2021"
"false","","AV. OGANA 1157,Coihaique","COPEC","696.0","Aysén Gral. C. Ibáñez del Campo","Petroleo Diesel","Thu Jun 24 11:57:32 PET 2021"
"false","","Gral. Parra esq . Riquelme 277,Coihaique","PETROBRAS","696.0","Aysén Gral. C. Ibáñez del Campo","Petroleo Diesel","Thu Jun 24 16:00:12 PET 2021"
"false","","avenida ogana 799,Coihaique","SHELL","696.0","Aysén Gral. C. Ibáñez del Campo","Petroleo Diesel","Thu Jun 24 15:13:36 PET 2021"
"false","","ogana 725,Coihaique","PETROBRAS","698.0","Aysén Gral. C. Ibáñez del Campo","Petroleo Diesel","Thu Jun 24 14:43:19 PET 2021"
"false","","EUSEBIO IBAR 1950,Aisén","COPEC","753.0","Aysén Gral. C. Ibáñez del Campo","Petroleo Diesel","Thu Jun 24 00:15:42 PET 2021"
"false","","aysen s/n 000,Cisnes","COPEC","776.0","Aysén Gral. C. Ibáñez del Campo","Petroleo Diesel","Thu Jun 24 00:10:14 PET 2021"
"false","","CARDENAL CARO S/N Ó PILOTO PARDO ESQ CONDELL 000,Cisnes","COPEC","776.0","Aysén Gral. C. Ibáñez del Campo","Petroleo Diesel","Thu Jun 24 08:45:22 PET 2021"
"false","","RIO TRANQUILO S/N 0,Coihaique","COPEC","787.0","Aysén Gral. C. Ibáñez del Campo","Petroleo Diesel","Thu Jun 24 00:08:19 PET 2021"
"false","","Avenida Manuel Rodrï¿½guez 1,Chile Chico","COPEC","787.0","Aysén Gral. C. Ibáñez del Campo","Petroleo Diesel","Thu Jun 24 20:34:58 PET 2021"
"false","","Las Magnolias 240,Chile Chico","PETROBRAS","803.0","Aysén Gral. C. Ibáñez del Campo","Petroleo Diesel","Mon Jun 14 19:31:38 PET 2021"
"false","","Arturo Prat 275,Cochrane","COPEC","808.0","Aysén Gral. C. Ibáñez del Campo","Petroleo Diesel","Thu Jun 24 09:42:57 PET 2021"
"false","","MANZANA 38-LOTE 2 0,Tortel","COPEC","834.0","Aysén Gral. C. Ibáñez del Campo","Petroleo Diesel","Wed Jun 23 22:05:05 PET 2021"
"false","","La Junta carretera austral km 269,Cisnes","COPEC","850.0","Aysén Gral. C. Ibáñez del Campo","Petroleo Diesel","Thu Jun 24 08:56:25 PET 2021"
"false","","CARRETERA AUSTRAL S/N 0,OHiggins","COPEC","852.0","Aysén Gral. C. Ibáñez del Campo","Petroleo Diesel","Thu Jun 24 00:05:12 PET 2021"
"true","","21 de Mayo 1401,Punta Arenas","COPEC","965.0","Magallanes y la Antártida Chilena","Gasolina 93","Fri Jun 25 16:44:25 PET 2021"
"true","","21 de Mayo 1314,Punta Arenas","SHELL","965.0","Magallanes y la Antártida Chilena","Gasolina 93","Thu Jun 24 09:10:00 PET 2021"
"false","","Diagonal Don Bosco esq Sarmiento de Gamboa 000,Punta Arenas","COPEC","967.0","Magallanes y la Antártida Chilena","Gasolina 93","Thu Jun 24 09:36:33 PET 2021"
"false","","Diagonal Don Bosco 464,Punta Arenas","PETROBRAS","967.0","Magallanes y la Antártida Chilena","Gasolina 93","Thu Jun 24 10:09:42 PET 2021"
"false","","Km 53 Ruta 9 Norte 0,Laguna Blanca","Transpetrol","968.0","Magallanes y la Antártida Chilena","Gasolina 93","Thu Jun 17 12:30:10 PET 2021"
"false","","AV. SALVADOR ALLENDE # 0396 (Esquina Av. Frei). 0396,Punta Arenas","COPEC","971.0","Magallanes y la Antártida Chilena","Gasolina 93","Thu Jun 24 09:31:12 PET 2021"
"false","","21 DE MAYO 1401,Punta Arenas","COPEC","971.0","Magallanes y la Antártida Chilena","Gasolina 93","Fri Jun 25 16:46:00 PET 2021"
"false","","AV. BULNES, ESQ. JOSE GONZALEZ 000,Punta Arenas","COPEC","971.0","Magallanes y la Antártida Chilena","Gasolina 93","Thu Jun 24 08:25:38 PET 2021"
"false","","AVENIDA BULNES 4486,Punta Arenas","COPEC","971.0","Magallanes y la Antártida Chilena","Gasolina 93","Thu Jun 24 08:34:25 PET 2021"
"false","","Carlos Ibañez del Campo 05871,Punta Arenas","SHELL","971.0","Magallanes y la Antártida Chilena","Gasolina 93","Thu Jun 24 09:14:01 PET 2021"
"false","","21 de Mayo 3190,Punta Arenas","SHELL","971.0","Magallanes y la Antártida Chilena","Gasolina 93","Thu Jun 24 09:28:18 PET 2021"
"false","","Av.España esquina Jose Gonzalez 01390,Punta Arenas","PETROBRAS","971.0","Magallanes y la Antártida Chilena","Gasolina 93","Thu Jun 24 09:39:49 PET 2021"
"false","","Avda. Edo. Frei 314,Punta Arenas","PETROBRAS","971.0","Magallanes y la Antártida Chilena","Gasolina 93","Thu Jun 24 07:13:13 PET 2021"
"false","","bulnes 205,Punta Arenas","SHELL","971.0","Magallanes y la Antártida Chilena","Gasolina 93","Thu Jun 24 14:09:34 PET 2021"
"false","","Av. Pdte. Salvador Allende 93,Punta Arenas","PETROBRAS","974.0","Magallanes y la Antártida Chilena","Gasolina 93","Thu Jun 24 10:33:57 PET 2021"
"false","","Km 114, ruta 255 / Entrada Terminal San Gregorio/ Enap 000,San Gregorio","PETROBRAS","977.0","Magallanes y la Antártida Chilena","Gasolina 93","Thu Jun 24 07:24:53 PET 2021"
"false","","Entrada campamento Posesion, Enap 000,San Gregorio","PETROBRAS","981.0","Magallanes y la Antártida Chilena","Gasolina 93","Thu Jun 24 07:26:05 PET 2021"
"false","","Pedro Montt 26,Natales","PETROBRAS","991.0","Magallanes y la Antártida Chilena","Gasolina 93","Thu Jun 10 08:28:29 PET 2021"
"false","","Manuel Bulnes 237,Natales","COPEC","1.003","Magallanes y la Antártida Chilena","Gasolina 93","Thu Jun 24 07:34:34 PET 2021"
"false","","Ruta 9 con Av Ultima Esperanza 000,Natales","SHELL","1.003","Magallanes y la Antártida Chilena","Gasolina 93","Thu Jun 24 10:56:34 PET 2021"
"false","","OVEJERO 995,Natales","PETROBRAS","1.006","Magallanes y la Antártida Chilena","Gasolina 93","Wed Jun 23 19:59:48 PET 2021"
"false","","RUTA CH-257 0,Primavera","COPEC","1.011","Magallanes y la Antártida Chilena","Gasolina 93","Wed Jun 23 23:04:11 PET 2021"
"false","","Prat s/n 000,Primavera","PETROBRAS","1.012","Magallanes y la Antártida Chilena","Gasolina 93","Thu Jun 24 07:25:16 PET 2021"
"false","","Entrada, campamento Culle, Enap. 000,Primavera","PETROBRAS","1.021","Magallanes y la Antártida Chilena","Gasolina 93","Thu Jun 24 07:25:40 PET 2021"
"false","","santa maria 250,Porvenir","COPEC","1.024","Magallanes y la Antártida Chilena","Gasolina 93","Thu Jun 24 08:05:19 PET 2021"
"false","","avenida costanera 154,Cabo de Hornos","COPEC","1.154","Magallanes y la Antártida Chilena","Gasolina 93","Thu Jun 24 09:43:23 PET 2021"
"true","","21 de Mayo 1401,Punta Arenas","COPEC","994.0","Magallanes y la Antártida Chilena","Gasolina 95","Fri Jun 25 16:44:25 PET 2021"
"true","","21 de Mayo 1314,Punta Arenas","SHELL","994.0","Magallanes y la Antártida Chilena","Gasolina 95","Thu Jun 24 09:10:00 PET 2021"
"false","","Km 53 Ruta 9 Norte 0,Laguna Blanca","Transpetrol","997.0","Magallanes y la Antártida Chilena","Gasolina 95","Thu Jun 17 12:30:10 PET 2021"
"false","","AV. SALVADOR ALLENDE # 0396 (Esquina Av. Frei). 0396,Punta Arenas","COPEC","1.0","Magallanes y la Antártida Chilena","Gasolina 95","Thu Jun 24 09:31:12 PET 2021"
"false","","21 DE MAYO 1401,Punta Arenas","COPEC","1.0","Magallanes y la Antártida Chilena","Gasolina 95","Fri Jun 25 16:46:00 PET 2021"
"false","","AV. BULNES, ESQ. JOSE GONZALEZ 000,Punta Arenas","COPEC","1.0","Magallanes y la Antártida Chilena","Gasolina 95","Thu Jun 24 08:25:38 PET 2021"
"false","","AVENIDA BULNES 4486,Punta Arenas","COPEC","1.0","Magallanes y la Antártida Chilena","Gasolina 95","Thu Jun 24 08:34:25 PET 2021"
"false","","Diagonal Don Bosco esq Sarmiento de Gamboa 000,Punta Arenas","COPEC","1.0","Magallanes y la Antártida Chilena","Gasolina 95","Thu Jun 24 09:36:33 PET 2021"
"false","","Carlos Ibañez del Campo 05871,Punta Arenas","SHELL","1.0","Magallanes y la Antártida Chilena","Gasolina 95","Thu Jun 24 09:14:01 PET 2021"
"false","","21 de Mayo 3190,Punta Arenas","SHELL","1.0","Magallanes y la Antártida Chilena","Gasolina 95","Thu Jun 24 09:28:18 PET 2021"
"false","","Diagonal Don Bosco 464,Punta Arenas","PETROBRAS","1.0","Magallanes y la Antártida Chilena","Gasolina 95","Thu Jun 24 10:09:42 PET 2021"
"false","","Av.España esquina Jose Gonzalez 01390,Punta Arenas","PETROBRAS","1.0","Magallanes y la Antártida Chilena","Gasolina 95","Thu Jun 24 09:39:49 PET 2021"
"false","","Avda. Edo. Frei 314,Punta Arenas","PETROBRAS","1.0","Magallanes y la Antártida Chilena","Gasolina 95","Thu Jun 24 07:12:57 PET 2021"
"false","","bulnes 205,Punta Arenas","SHELL","1.0","Magallanes y la Antártida Chilena","Gasolina 95","Thu Jun 24 14:09:34 PET 2021"
"false","","Av. Pdte. Salvador Allende 93,Punta Arenas","PETROBRAS","1.003","Magallanes y la Antártida Chilena","Gasolina 95","Thu Jun 24 10:33:57 PET 2021"
"false","","Pedro Montt 26,Natales","PETROBRAS","1.022","Magallanes y la Antártida Chilena","Gasolina 95","Thu Jun 10 08:28:29 PET 2021"
"false","","Manuel Bulnes 237,Natales","COPEC","1.034","Magallanes y la Antártida Chilena","Gasolina 95","Thu Jun 24 07:34:34 PET 2021"
"false","","Ruta 9 con Av Ultima Esperanza 000,Natales","SHELL","1.034","Magallanes y la Antártida Chilena","Gasolina 95","Thu Jun 24 10:56:34 PET 2021"
"false","","OVEJERO 995,Natales","PETROBRAS","1.037","Magallanes y la Antártida Chilena","Gasolina 95","Wed Jun 23 19:59:48 PET 2021"
"false","","santa maria 250,Porvenir","COPEC","1.057","Magallanes y la Antártida Chilena","Gasolina 95","Thu Jun 24 08:05:19 PET 2021"
"true","","21 de Mayo 1401,Punta Arenas","COPEC","1.023","Magallanes y la Antártida Chilena","Gasolina 97","Fri Jun 25 16:44:25 PET 2021"
"true","","21 de Mayo 1314,Punta Arenas","SHELL","1.023","Magallanes y la Antártida Chilena","Gasolina 97","Thu Jun 24 09:10:00 PET 2021"
"false","","Km 53 Ruta 9 Norte 0,Laguna Blanca","Transpetrol","1.026","Magallanes y la Antártida Chilena","Gasolina 97","Thu Jun 17 12:30:10 PET 2021"
"false","","Diagonal Don Bosco esq Sarmiento de Gamboa 000,Punta Arenas","COPEC","1.028","Magallanes y la Antártida Chilena","Gasolina 97","Thu Jun 24 09:36:33 PET 2021"
"false","","Diagonal Don Bosco 464,Punta Arenas","PETROBRAS","1.028","Magallanes y la Antártida Chilena","Gasolina 97","Thu Jun 24 10:09:42 PET 2021"
"false","","AV. SALVADOR ALLENDE # 0396 (Esquina Av. Frei). 0396,Punta Arenas","COPEC","1.029","Magallanes y la Antártida Chilena","Gasolina 97","Thu Jun 24 09:31:12 PET 2021"
"false","","21 DE MAYO 1401,Punta Arenas","COPEC","1.029","Magallanes y la Antártida Chilena","Gasolina 97","Fri Jun 25 16:46:00 PET 2021"
"false","","AV. BULNES, ESQ. JOSE GONZALEZ 000,Punta Arenas","COPEC","1.029","Magallanes y la Antártida Chilena","Gasolina 97","Thu Jun 24 08:25:38 PET 2021"
"false","","AVENIDA BULNES 4486,Punta Arenas","COPEC","1.029","Magallanes y la Antártida Chilena","Gasolina 97","Thu Jun 24 08:34:25 PET 2021"
"false","","Carlos Ibañez del Campo 05871,Punta Arenas","SHELL","1.029","Magallanes y la Antártida Chilena","Gasolina 97","Thu Jun 24 09:14:01 PET 2021"
"false","","21 de Mayo 3190,Punta Arenas","SHELL","1.029","Magallanes y la Antártida Chilena","Gasolina 97","Thu Jun 24 09:28:18 PET 2021"
"false","","Av.España esquina Jose Gonzalez 01390,Punta Arenas","PETROBRAS","1.029","Magallanes y la Antártida Chilena","Gasolina 97","Thu Jun 24 09:39:49 PET 2021"
"false","","Avda. Edo. Frei 314,Punta Arenas","PETROBRAS","1.029","Magallanes y la Antártida Chilena","Gasolina 97","Thu Jun 24 07:12:57 PET 2021"
"false","","bulnes 205,Punta Arenas","SHELL","1.029","Magallanes y la Antártida Chilena","Gasolina 97","Thu Jun 24 14:09:34 PET 2021"
"false","","Av. Pdte. Salvador Allende 93,Punta Arenas","PETROBRAS","1.032","Magallanes y la Antártida Chilena","Gasolina 97","Thu Jun 24 10:33:57 PET 2021"
"false","","Pedro Montt 26,Natales","PETROBRAS","1.051","Magallanes y la Antártida Chilena","Gasolina 97","Thu Jun 10 08:28:29 PET 2021"
"false","","Manuel Bulnes 237,Natales","COPEC","1.062","Magallanes y la Antártida Chilena","Gasolina 97","Thu Jun 24 07:34:34 PET 2021"
"false","","Ruta 9 con Av Ultima Esperanza 000,Natales","SHELL","1.062","Magallanes y la Antártida Chilena","Gasolina 97","Thu Jun 24 10:56:34 PET 2021"
"false","","OVEJERO 995,Natales","PETROBRAS","1.066","Magallanes y la Antártida Chilena","Gasolina 97","Wed Jun 23 19:59:48 PET 2021"
"false","","santa maria 250,Porvenir","COPEC","1.087","Magallanes y la Antártida Chilena","Gasolina 97","Thu Jun 24 08:05:19 PET 2021"
"false","","avenida costanera 154,Cabo de Hornos","COPEC","1.201","Magallanes y la Antártida Chilena","Gasolina 97","Thu Jun 24 09:43:23 PET 2021"
"false","","Carlos Ibañez del Campo 05871,Punta Arenas","SHELL","487.0","Magallanes y la Antártida Chilena","GLP Vehicular","Thu Jun 24 09:14:01 PET 2021"
"false","","Carlos Ibañez del Campo 05871,Punta Arenas","SHELL","262.0","Magallanes y la Antártida Chilena","GNC","Thu Jun 24 09:14:01 PET 2021"
"false","","Avda. Edo. Frei 314,Punta Arenas","AUTOGASCO","263.0","Magallanes y la Antártida Chilena","GNC","Thu Jun 03 13:59:55 PET 2021"
"false","","AV. SALVADOR ALLENDE # 0396 (Esquina Av. Frei). 0396,Punta Arenas","COPEC","263.0","Magallanes y la Antártida Chilena","GNC","Thu Jun 17 15:13:09 PET 2021"
"false","","AVENIDA BULNES 4486,Punta Arenas","COPEC","263.0","Magallanes y la Antártida Chilena","GNC","Thu Jun 17 14:05:36 PET 2021"
"false","","Diagonal Don Bosco esq Sarmiento de Gamboa 000,Punta Arenas","COPEC","263.0","Magallanes y la Antártida Chilena","GNC","Thu Jun 17 18:50:18 PET 2021"
"false","","Avda. Edo. Frei 314,Punta Arenas","PETROBRAS","263.0","Magallanes y la Antártida Chilena","GNC","Thu Jun 03 15:02:16 PET 2021"
"false","","Ruta 9 con Av Ultima Esperanza 000,Natales","SHELL","303.0","Magallanes y la Antártida Chilena","GNC","Fri Jun 25 07:12:45 PET 2021"
"false","","Km 53 Ruta 9 Norte 0,Laguna Blanca","Transpetrol","708.0","Magallanes y la Antártida Chilena","Petroleo Diesel","Thu Jun 17 12:30:10 PET 2021"
"true","","21 de Mayo 1401,Punta Arenas","COPEC","709.0","Magallanes y la Antártida Chilena","Petroleo Diesel","Fri Jun 25 16:44:25 PET 2021"
"true","","21 de Mayo 1314,Punta Arenas","SHELL","709.0","Magallanes y la Antártida Chilena","Petroleo Diesel","Thu Jun 24 09:10:00 PET 2021"
"false","","Diagonal Don Bosco esq Sarmiento de Gamboa 000,Punta Arenas","COPEC","713.0","Magallanes y la Antártida Chilena","Petroleo Diesel","Thu Jun 24 09:36:33 PET 2021"
"false","","Diagonal Don Bosco 464,Punta Arenas","PETROBRAS","713.0","Magallanes y la Antártida Chilena","Petroleo Diesel","Thu Jun 24 10:09:42 PET 2021"
"false","","AV. SALVADOR ALLENDE # 0396 (Esquina Av. Frei). 0396,Punta Arenas","COPEC","715.0","Magallanes y la Antártida Chilena","Petroleo Diesel","Thu Jun 24 09:31:12 PET 2021"
"false","","21 DE MAYO 1401,Punta Arenas","COPEC","715.0","Magallanes y la Antártida Chilena","Petroleo Diesel","Fri Jun 25 16:46:00 PET 2021"
"false","","AV. BULNES, ESQ. JOSE GONZALEZ 000,Punta Arenas","COPEC","715.0","Magallanes y la Antártida Chilena","Petroleo Diesel","Thu Jun 24 08:25:38 PET 2021"
"false","","AVENIDA BULNES 4486,Punta Arenas","COPEC","715.0","Magallanes y la Antártida Chilena","Petroleo Diesel","Thu Jun 24 08:34:25 PET 2021"
"false","","Carlos Ibañez del Campo 05871,Punta Arenas","SHELL","715.0","Magallanes y la Antártida Chilena","Petroleo Diesel","Thu Jun 24 09:14:01 PET 2021"
"false","","21 de Mayo 3190,Punta Arenas","SHELL","715.0","Magallanes y la Antártida Chilena","Petroleo Diesel","Thu Jun 24 09:28:18 PET 2021"
"false","","Av.España esquina Jose Gonzalez 01390,Punta Arenas","PETROBRAS","715.0","Magallanes y la Antártida Chilena","Petroleo Diesel","Thu Jun 24 09:39:49 PET 2021"
"false","","Avda. Edo. Frei 314,Punta Arenas","PETROBRAS","715.0","Magallanes y la Antártida Chilena","Petroleo Diesel","Thu Jun 24 07:12:57 PET 2021"
"false","","bulnes 205,Punta Arenas","SHELL","715.0","Magallanes y la Antártida Chilena","Petroleo Diesel","Thu Jun 24 14:09:34 PET 2021"
"false","","Av. Pdte. Salvador Allende 93,Punta Arenas","PETROBRAS","716.0","Magallanes y la Antártida Chilena","Petroleo Diesel","Thu Jun 24 10:33:57 PET 2021"
"false","","Pedro Montt 26,Natales","PETROBRAS","727.0","Magallanes y la Antártida Chilena","Petroleo Diesel","Thu Jun 10 08:28:29 PET 2021"
"false","","Km 114, ruta 255 / Entrada Terminal San Gregorio/ Enap 000,San Gregorio","PETROBRAS","739.0","Magallanes y la Antártida Chilena","Petroleo Diesel","Thu Jun 24 07:24:53 PET 2021"
"false","","Manuel Bulnes 237,Natales","COPEC","742.0","Magallanes y la Antártida Chilena","Petroleo Diesel","Thu Jun 24 07:34:34 PET 2021"
"false","","Ruta 9 con Av Ultima Esperanza 000,Natales","SHELL","742.0","Magallanes y la Antártida Chilena","Petroleo Diesel","Thu Jun 24 10:56:34 PET 2021"
"false","","OVEJERO 995,Natales","PETROBRAS","742.0","Magallanes y la Antártida Chilena","Petroleo Diesel","Wed Jun 23 19:59:48 PET 2021"
"false","","Entrada campamento Posesion, Enap 000,San Gregorio","PETROBRAS","744.0","Magallanes y la Antártida Chilena","Petroleo Diesel","Thu Jun 24 07:26:05 PET 2021"
"false","","Prat s/n 000,Primavera","PETROBRAS","756.0","Magallanes y la Antártida Chilena","Petroleo Diesel","Thu Jun 24 07:25:16 PET 2021"
"false","","RUTA CH-257 0,Primavera","COPEC","756.0","Magallanes y la Antártida Chilena","Petroleo Diesel","Wed Jun 23 23:04:11 PET 2021"
"false","","Entrada, campamento Culle, Enap. 000,Primavera","PETROBRAS","763.0","Magallanes y la Antártida Chilena","Petroleo Diesel","Thu Jun 24 07:25:40 PET 2021"
"false","","santa maria 250,Porvenir","COPEC","765.0","Magallanes y la Antártida Chilena","Petroleo Diesel","Thu Jun 24 08:05:19 PET 2021"
